fid,covid_testing,ecg_machine,ecg_wait,icu_beds,address,beds,city,country,county,id,latitude,longitude,name,state,status,telephone,type,ventilator,website,zip,total_ecg_machine,total_icu_beds,total_beds,total_ventilator
4937,-1,-1,-1,-1,"1907 W SYCAMORE ST",138,KOKOMO,USA,HOWARD,13746904,40.48608021,-86.15669477,"ST VINCENT KOKOMO",IN,OPEN,"(765) 452-5611","GENERAL ACUTE CARE",-1,http://www.stvincent.org/st-joseph/,46904,-1,-1,-1,-1
4938,-1,-1,-1,-1,"1373 EAST SR 62",72,MADISON,USA,JEFFERSON,19247250,38.79250724,-85.36429796,"KING'S DAUGHTERS' HEALTH",IN,OPEN,"(812) 801-0105","GENERAL ACUTE CARE",-1,http://www.kdhmadison.org/,47250,-1,-1,-1,-1
4939,-1,-1,-1,-1,"4502 HIGHWAY 951",480,JACKSON,USA,"EAST FELICIANA",6470748,30.83275689,-91.21400737,"EASTERN LA MENTAL HEALTH SYSTEM",LA,OPEN,"(225) 634-0100",PSYCHIATRIC,-1,http://new.dhh.louisiana.gov/index.cfm/directory/detail/219,70748,-1,-1,-1,-1
4940,-1,-1,-1,-1,"1355 INDEPENDENCE DRIVE",60,AUGUSTA,USA,RICHMOND,83230901,33.47470392,-81.98030553,"WALTON REHABILITATION HOSPITAL",GA,OPEN,"NOT AVAILABLE",REHABILITATION,-1,http://www.healthsouthwalton.com/,30901,-1,-1,-1,-1
4941,-1,-1,-1,-1,"225 EAGLECREST",25,RANGELY,USA,"RIO BLANCO",154881648,40.07878915,-108.806861,"RANGELY DISTRICT HOSPITAL",CO,OPEN,"(970) 675-5011","CRITICAL ACCESS",-1,"NOT AVAILABLE",81648,-1,-1,-1,-1
4942,-1,-1,-1,-1,"999 SAN BERNARDINO ROAD",271,UPLAND,USA,"SAN BERNARDINO",38691786,34.10180934,-117.637566,"SAN ANTONIO REGIONAL HOSPITAL",CA,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,https://www.sarh.org/,91786,-1,-1,-1,-1
4943,-1,-1,-1,-1,"2021 N 12TH ST",-999,"GRAND JUNCTION",USA,MESA,153881501,39.08599572,-108.5539196,"COMMUNITY HOSPITAL",CO,OPEN,"(970) 256-6201","GENERAL ACUTE CARE",-1,"NOT AVAILABLE",81501,-1,-1,-1,-1
4944,-1,-1,-1,-1,"2000 BOISE AVE",105,LOVELAND,USA,LARIMER,6780538,40.41299168,-105.0514784,"MCKEE MEDICAL CENTER",CO,OPEN,"(970) 669-4640","GENERAL ACUTE CARE",-1,http://www.mckeeloveland.com,80538,-1,-1,-1,-1
4945,-1,-1,-1,-1,"2500 ROCKY MOUNTAIN AVENUE",146,LOVELAND,USA,LARIMER,6880538,40.41572467,-104.9973755,"MEDICAL CENTER OF THE ROCKIES",CO,OPEN,"(970) 624-2500","GENERAL ACUTE CARE",-1,http://www.medctrrockies.org,80538,-1,-1,-1,-1
4946,-1,-1,-1,-1,"112 E FIFTH ST",25,ANTIGO,USA,LANGLADE,5654409,45.141652,-89.139545,"ASPIRUS LANGLADE HOSPITAL",WI,OPEN,"(715) 623-2331","GENERAL ACUTE CARE",-1,http://www.langladehospital.org,54409,-1,-1,-1,-1
4947,-1,-1,-1,-1,"252 MCHENRY ST",123,BURLINGTON,USA,RACINE,10653105,42.67282391,-88.28118661,"AURORA MEMORIAL HSPTL BURLINGTON",WI,OPEN,"(262) 767-6000","GENERAL ACUTE CARE",-1,http://www.aurorahealthcare.org,53105,-1,-1,-1,-1
4948,-1,-1,-1,-1,"9417 N. COUNCIL ROAD",32,"OKLAHOMA CITY",USA,OKLAHOMA,185173162,35.56533807,-97.65691114,"INTEGRIS COMMUNITY HOSPITAL - COUNCIL CROSSING",OK,OPEN,"(405) 550-3280","GENERAL ACUTE CARE",-1,https://integrisok.com/locations/emergency-room/community-hospital-council-crossing-er,73162,-1,-1,-1,-1
4949,-1,-1,-1,-1,"690 COURTENAY DRIVE NE",81,ATLANTA,USA,FULTON,1130306,33.79088124,-84.36541034,"HILLSIDE HOSPITAL",GA,OPEN,"(404) 875-4551",PSYCHIATRIC,-1,http://www.hside.org/,30306,-1,-1,-1,-1
4950,-1,-1,-1,-1,"1968 PEACHTREE ROAD NW",488,ATLANTA,USA,FULTON,15030309,33.80881537,-84.39441534,"PIEDMONT HOSPITAL",GA,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.piedmonthospital.org,30309,-1,-1,-1,-1
4951,-1,-1,-1,-1,"1000 JOHNSON FERRY ROAD NE",621,ATLANTA,USA,FULTON,16230342,33.90891163,-84.35392464,"NORTHSIDE HOSPITAL",GA,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.northside.com,30342,-1,-1,-1,-1
4952,-1,-1,-1,-1,"1518 MULBERRY AVENUE",48,MUSCATINE,USA,MUSCATINE,93552761,41.43340782,-91.05445751,"TRINITY MUSCATINE",IA,OPEN,"(563) 264-9100","GENERAL ACUTE CARE",-1,http://www.trinitymuscatine.org,52761,-1,-1,-1,-1
4953,-1,-1,-1,-1,"410 BENEDICTA AVENUE",25,TRINIDAD,USA,"LAS ANIMAS",7281082,37.1732064,-104.4876116,"MT SAN RAFAEL HOSPITAL",CO,OPEN,"(719) 846-9213","CRITICAL ACCESS",-1,http://www.msrhc.org,81082,-1,-1,-1,-1
4954,-1,-1,-1,-1,"400 W 16TH STREET",370,PUEBLO,USA,PUEBLO,8981003,38.28163718,-104.6127363,"PARKVIEW MEDICAL CENTER INC",CO,OPEN,"(719) 584-4000","GENERAL ACUTE CARE",-1,http://www.parkviewmc.org,81003,-1,-1,-1,-1
4955,-1,-1,-1,-1,"1200 E BROAD S",779,RICHMOND,USA,"RICHMOND CITY",11423298,37.53980986,-77.4302857,"VCU HEALTH SYSTEM",VA,OPEN,"(804) 828-3815","GENERAL ACUTE CARE",-1,http://www.vcuhealth.org/,23219,-1,-1,-1,-1
4956,-1,-1,-1,-1,"111 MICHIGAN AVENUE NW",313,WASHINGTON,USA,"DISTRICT OF COLUMBIA",920010,38.92726607,-77.01439372,"CHILDREN'S NATIONAL MEDICAL CENTER",DC,OPEN,"NOT AVAILABLE",CHILDREN,-1,http://www.childrensnational.org/,20010,-1,-1,-1,-1
4957,-1,-1,-1,-1,"102 IRVING STREET NW",137,WASHINGTON,USA,"DISTRICT OF COLUMBIA",820010,38.93054252,-77.01334348,"MEDSTAR NATIONAL REHABILITATION HOSPITAL",DC,OPEN,"NOT AVAILABLE",REHABILITATION,-1,http://www.nrhrehab.org/,20010,-1,-1,-1,-1
4958,-1,-1,-1,-1,"2041 GEORGIA AVENUE NW",264,WASHINGTON,USA,"DISTRICT OF COLUMBIA",720001,38.91754841,-77.02009375,"HOWARD UNIVERSITY HOSPITAL",DC,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.huhosp.org/,20001,-1,-1,-1,-1
4959,-1,-1,-1,-1,"250 HAMPDEN RD",34,MIDDLETOWN,USA,"NEW CASTLE",1619709,39.45343421,-75.67752226,"HEALTHSOUTH REHABILITATION HOSPITAL OF MIDDLETOWN",DE,OPEN,"(302) 464-3400",REHABILITATION,-1,http://healthsouthmiddletown.com/,19709,-1,-1,-1,-1
4960,-1,-1,-1,-1,"119 OAKFIELD DR",422,BRANDON,USA,HILLSBOROUGH,3833511,27.93299888,-82.2878102,"BRANDON REGIONAL HOSPITAL",FL,OPEN,"(813) 681-5551","GENERAL ACUTE CARE",-1,http://www.brandonhospital.com,33511,-1,-1,-1,-1
4961,-1,-1,-1,-1,"800 PRUDENTIAL DR",212,JACKSONVILLE,USA,DUVAL,81832207,30.31539249,-81.66331727,"WOLFSON CHILDREN'S HOSPITAL - JACKSONVILLE",FL,OPEN,"(904) 202-8000",CHILDREN,-1,http://www.wolfsonchildrens.org/pages/default.aspx,32207,-1,-1,-1,-1
4962,-1,-1,-1,-1,"2020 TALLY RD",46,LEESBURG,USA,LAKE,22834748,28.83690409,-81.89548304,"LIFESTREAM BEHAVIORAL CENTER",FL,OPEN,"(352) 315-7800",PSYCHIATRIC,-1,http://www.lsbc.net,34748,-1,-1,-1,-1
4963,-1,-1,-1,-1,"11190 HEALTHPARK BLVD",322,NAPLES,USA,COLLIER,27734110,26.2743089,-81.78874501,"NCH HEALTHCARE SYSTEM NORTH NAPLES HOSPITAL CAMPUS",FL,OPEN,"(239) 513-7000","GENERAL ACUTE CARE",-1,http://www.nchmd.org/default.aspx?id=308,34110,-1,-1,-1,-1
4964,-1,-1,-1,-1,"83 BALDPATE ROAD",35,GEORGETOWN,USA,ESSEX,9901833,42.70521015,-71.01111806,"BALDPATE HOSPITAL",MA,OPEN,"(978) 352-2133",PSYCHIATRIC,-1,http://www.detoxma.com/,1833,-1,-1,-1,-1
4965,-1,-1,-1,-1,"1250 EAST MARSHALL STREET",811,RICHMOND,USA,"RICHMOND CITY",195023298,37.54012818,-77.42950068,"VCU HEALTH SYSTEM",VA,OPEN,"(804) 828-9000","GENERAL ACUTE CARE",-1,https://www.vcuhealth.org/locations/location-details?practice=9,23298,-1,-1,-1,-1
4966,-1,-1,-1,-1,"6101 PINE RIDGE RD",101,NAPLES,USA,COLLIER,31634119,26.21395287,-81.73268379,"PHYSICIANS REGIONAL - PINE RIDGE",FL,OPEN,"(239) 348-4000","GENERAL ACUTE CARE",-1,http://www.physiciansregional.com/locations/physicians-regional-pine-ridge,34119,-1,-1,-1,-1
4967,-1,-1,-1,-1,"52 W UNDERWOOD ST",794,ORLANDO,USA,ORANGE,29332806,28.52572322,-81.37720355,"ORLANDO REGIONAL MEDICAL CENTER",FL,OPEN,"(407) 841-5161","GENERAL ACUTE CARE",-1,http://www.orhs.org,32806,-1,-1,-1,-1
4968,-1,-1,-1,-1,"10000 SW INNOVATION WAY",177,"PORT SAINT LUCIE",USA,"ST. LUCIE",36434987,27.26124677,-80.42606953,"CLEVELAND CLINIC TRADITION MEDICAL CENTER",FL,OPEN,"(772) 345-8100","GENERAL ACUTE CARE",-1,https://www.martinhealth.org/,34987,-1,-1,-1,-1
4969,-1,-1,-1,-1,"3001 W DR. MARTIN LUTHER KING JR BLVD",780,TAMPA,USA,HILLSBOROUGH,38533607,27.98214009,-82.49185148,"ST JOSEPH'S HOSPITAL",FL,OPEN,"(813) 870-4000","GENERAL ACUTE CARE",-1,http://www.sjbhealth.org,33607,-1,-1,-1,-1
4970,-1,-1,-1,-1,"1515 COMMONWEALTH AVENUE",59,BOSTON,USA,SUFFOLK,7102135,42.3466,-71.1419,"KINDRED HOSPITAL BOSTON",MA,OPEN,"(617) 254-1100","LONG TERM CARE",-1,http://www.kindredbos.com/,2135,-1,-1,-1,-1
4971,-1,-1,-1,-1,"150 S. HUNTINGTON AVENUE",361,"JAMAICA PLAIN",USA,SUFFOLK,8502130,42.327,-71.1103,"VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN",MA,OPEN,"NOT AVAILABLE",MILITARY,-1,http://www.boston.va.gov/,2130,-1,-1,-1,-1
4972,-1,-1,-1,-1,"255 NORTH WELCH AVENUE",25,PRIMGHAR,USA,O'BRIEN,1751245,43.08882905,-95.62368093,"BAUM-HARMON MEMORIAL HOSPITAL",IA,OPEN,"(712) 754-2574","CRITICAL ACCESS",-1,http://www.baumharmon.org,51245,-1,-1,-1,-1
4973,-1,-1,-1,-1,"603 ROSARY DRIVE",22,CORNING,USA,ADAMS,12250841,40.98901582,-94.74846298,"CHI HEALTH - MERCY CORNING",IA,OPEN,"(641) 322-3121","CRITICAL ACCESS",-1,http://www.chihealth.com/chi-health-mercy-corning,50841,-1,-1,-1,-1
4974,-1,-1,-1,-1,"1301 WEST MAIN STREET",25,"LAKE CITY",USA,CALHOUN,5951449,42.26561789,-94.74918405,"STEWART MEMORIAL COMMUNITY HOSPITAL",IA,OPEN,"(712) 464-4216","CRITICAL ACCESS",-1,http://www.stewartmemorial.org,51449,-1,-1,-1,-1
4975,-1,-1,-1,-1,"609 SE KENT ST",25,GREENFIELD,USA,ADAIR,10850849,41.30379798,-94.45203545,"ADAIR COUNTY MEMORIAL HOSPITAL",IA,OPEN,"(641) 743-2123","CRITICAL ACCESS",-1,http://www.adaircountyhealthsystem.org,50849,-1,-1,-1,-1
4976,-1,-1,-1,-1,"3001 W DR. MLK JR BLVD",807,TAMPA,USA,HILLSBOROUGH,36733607,27.98250327,-82.49066207,"ST. JOSEPH'S CHILDREN'S HOSPITAL",FL,OPEN,"(813) 554-8500",CHILDREN,-1,https://baycare.org/sjch,33607,-1,-1,-1,-1
4977,NULL,NULL,-1,NULL,"1111 DUFF AVE",220,AMES,USA,STORY,7050010,42.03259133,-93.61150603,"MARY GREELEY MEDICAL CENTER",IA,OPEN,"(515) 239-2011","GENERAL ACUTE CARE",100,http://www.mgmc.org,50010,NULL,NULL,NULL,100
4978,-1,-1,-1,-1,"312 9TH STREET SW",25,WAVERLY,USA,BREMER,3650677,42.72268879,-92.48257644,"WAVERLY MUNICIPAL HOSPITAL",IA,OPEN,"(319) 352-4944","CRITICAL ACCESS",-1,http://www.waverlyhealthcenter.org,50677,-1,-1,-1,-1
4979,-1,-1,-1,-1,"709 WEST MAIN STREET",25,MANCHESTER,USA,DELAWARE,5052057,42.48498867,-91.46662452,"REGIONAL MEDICAL CENTER",IA,OPEN,"(563) 927-3232","GENERAL ACUTE CARE",-1,http://www.regmedctr.org,52057,-1,-1,-1,-1
4980,-1,-1,-1,-1,"700 WEST GROVE STREET",25,MAQUOKETA,USA,JACKSON,6452060,42.07238887,-90.67332283,"JACKSON COUNTY PUBLIC HOSPITAL",IA,OPEN,"(563) 652-2474","CRITICAL ACCESS",-1,http://www.jcrhc.org,52060,-1,-1,-1,-1
4981,-1,-1,-1,-1,"300 SIOUX VALLEY DRIVE",25,CHEROKEE,USA,CHEROKEE,92251012,42.75944243,-95.54784298,"CHEROKEE REGIONAL MEDICAL CENTER",IA,OPEN,"(712) 225-5101","CRITICAL ACCESS",-1,http://www.cherokeermc.org/,51012,-1,-1,-1,-1
4982,-1,-1,-1,-1,"610 TENTH STREET",25,PERRY,USA,DALLAS,92350220,41.83363155,-94.0938922,"DALLAS COUNTY HOSPITAL",IA,OPEN,"(515) 465-3547","CRITICAL ACCESS",-1,http://www.dallascohospital.org,50220,-1,-1,-1,-1
4983,-1,-1,-1,-1,"1229 C AVENUE EAST",33,OSKALOOSA,USA,MAHASKA,11252577,41.29928929,-92.62956359,"MAHASKA HEALTH PARTNERSHIP",IA,OPEN,"(641) 672-3100","CRITICAL ACCESS",-1,http://www.mahaskahealth.com,52577,-1,-1,-1,-1
4984,-1,-1,-1,-1,"6640 KANIKSU STREET",20,"BONNERS FERRY",USA,BOUNDARY,1683805,48.70230108,-116.3210815,"BOUNDARY COMMUNITY HOSPITAL",ID,OPEN,"(208) 267-3141","GENERAL ACUTE CARE",-1,http://www.boundaryhospital.org,83805,-1,-1,-1,-1
4985,-1,-1,-1,-1,"7343 CLEARVISTA DRIVE",60,INDIANAPOLIS,USA,MARION,156446250,39.89892094,-86.03791071,"COMMUNITY HEALTH NETWORK REHABILITATION HOSPITAL",IN,OPEN,"(317) 585-5000",REHABILITATION,-1,"NOT AVAILABLE",46250,-1,-1,-1,-1
4986,-1,-1,-1,-1,"400 W 8TH STREET, P O BOX 399",75,BELOIT,USA,MITCHELL,2067420,39.46720382,-98.1143798,"MITCHELL COUNTY HOSPITAL HEALTH SYSTEMS",KS,OPEN,"(785) 738-2266","CRITICAL ACCESS",-1,http://www.mchks.com,67420,-1,-1,-1,-1
4987,-1,-1,-1,-1,"8801 9TH AVENUE",2,"PORT ARTHUR",USA,JEFFERSON,182977642,29.95322107,-93.98639108,"CHRISTUS ST MARY OUTPATIENT CENTER MID COUNTY",TX,OPEN,"(409) 724-3600",SPECIAL,-1,"NOT AVAILABLE",77642,-1,-1,-1,-1
4988,-1,-1,-1,-1,"2213 CHERRY STREET",568,TOLEDO,USA,LUCAS,6343608,41.66866995,-83.54278976,"MERCY ST VINCENT MEDICAL CENTER",OH,OPEN,"(419) 251-4200","GENERAL ACUTE CARE",-1,http://www.mercyweb.org,43608,-1,-1,-1,-1
4989,-1,-1,-1,-1,"3333 BURNET AVENUE",501,CINCINNATI,USA,HAMILTON,122145229,39.14090637,-84.50235818,"CHILDREN'S HOSPITAL MEDICAL CENTER",OH,OPEN,"(513) 636-4200",CHILDREN,-1,https://www.cincinnatichildrens.org,45229,-1,-1,-1,-1
4990,-1,-1,-1,-1,"4075 OLD WESTERN ROW ROAD",16,MASON,USA,WARREN,30245040,39.33113048,-84.29540722,"CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER AT LINDNER CENTER",OH,OPEN,"(513) 636-4200",PSYCHIATRIC,-1,https://www.cincinnatichildrens.org/service/p/psychiatry/,45040,-1,-1,-1,-1
4991,-1,-1,-1,-1,"870 SOUTH MAIN STREET",30,FAYETTE,USA,JEFFERSON,3739069,31.70499058,-91.0680515,"JEFFERSON COUNTY HOSPITAL",MS,OPEN,"(601) 786-3401","GENERAL ACUTE CARE",-1,"NOT AVAILABLE",39069,-1,-1,-1,-1
4992,-1,-1,-1,-1,"400 S CLARK ST",98,BUTTE,USA,"SILVER BOW",5559701,46.00851666,-112.5455135,"ST JAMES HEALTHCARE",MT,OPEN,"(406) 723-2500","GENERAL ACUTE CARE",-1,http://www.stjameshealthcare.org,59701,-1,-1,-1,-1
4993,-1,-1,-1,-1,"310 SUNNYVIEW LN",178,KALISPELL,USA,FLATHEAD,5359901,48.21392773,-114.3240192,"KALISPELL REGIONAL MEDICAL CENTER",MT,OPEN,"(406) 752-5111","GENERAL ACUTE CARE",-1,http://www.krmc.org,59901,-1,-1,-1,-1
4994,-1,-1,-1,-1,"1325 S CLIFF AVE",514,"SIOUX FALLS",USA,MINNEHAHA,6157105,43.53423762,-96.71432208,"AVERA MCKENNAN HOSPITAL",SD,OPEN,"(605) 322-8000","GENERAL ACUTE CARE",-1,http://www.averamckennan.org,57105,-1,-1,-1,-1
4995,-1,-1,-1,-1,"250 W 9TH STREET",23,HOISINGTON,USA,BARTON,5667544,38.52243533,-98.77846324,"CLARA BARTON HOSPITAL",KS,OPEN,"(620) 653-2114","CRITICAL ACCESS",-1,http://www.clarabartonhospital.org,67544,-1,-1,-1,-1
4996,-1,-1,-1,-1,"300 UTAH STREET",25,HIAWATHA,USA,BROWN,5166434,39.852337,-95.53078626,"HIAWATHA COMMUNITY HOSPITAL",KS,OPEN,"(785) 742-6283","CRITICAL ACCESS",-1,http://www.hch-ks.org,66434,-1,-1,-1,-1
4997,-1,-1,-1,-1,"1110 COLUMBINE DR",12,HOLTON,USA,JACKSON,2366436,39.48007957,-95.75153755,"HOLTON COMMUNITY HOSPITAL",KS,OPEN,"(785) 364-2116","CRITICAL ACCESS",-1,http://www.holtonhospital.com,66436,-1,-1,-1,-1
4998,-1,-1,-1,-1,"601 SOUTH OSAGE STREET",15,CALDWELL,USA,SUMNER,2167022,37.02613414,-97.61026422,"SUMNER COUNTY HOSPITAL",KS,OPEN,"(620) 845-6492","CRITICAL ACCESS",-1,http://www.schd1.com,67022,-1,-1,-1,-1
4999,-1,-1,-1,-1,"3901 RAINBOW BLVD",756,"KANSAS CITY",USA,WYANDOTTE,3866160,39.05616701,-94.61129892,"UNIVERSITY OF KANSAS HOSPITAL",KS,OPEN,"(913) 588-7332","GENERAL ACUTE CARE",-1,http://www.kumed.com,66160,-1,-1,-1,-1
5000,-1,-1,-1,-1,"353 FAIRMONT BOULEVARD",417,"RAPID CITY",USA,PENNINGTON,4957701,44.0577486,-103.2252503,"REGIONAL HEALTH RAPID CITY HOSPITAL",SD,OPEN,"(605) 755-1000","GENERAL ACUTE CARE",-1,http://www.rcrh.org,57701,-1,-1,-1,-1
5001,-1,-1,-1,-1,"801 MIDDLEFORD RD",139,SEAFORD,USA,SUSSEX,1019973,38.64168815,-75.60448633,"NANTICOKE MEMORIAL HOSPITAL",DE,OPEN,"NOT AVAILABLE","GENERAL ACUTE CARE",-1,http://www.nanticoke.org/,19973,-1,-1,-1,-1
5002,-1,-1,-1,-1,"52 OAK STREET",72,MIDDLEBOROUGH,USA,PLYMOUTH,12202346,41.89439787,-70.9145002,"HIGH POINT TREATMENT CENTER",MA,OPEN,"(774) 628-1011",PSYCHIATRIC,-1,http://www.hptc.org/hospital.php,2346,-1,-1,-1,-1
5003,-1,-1,-1,-1,"150 FLANDERS RD",88,WESTBOROUGH,USA,WORCESTER,13401581,42.27647967,-71.56784178,"WHITTIER REHABILITATION HOSPITAL",MA,OPEN,"(508) 870-2222",REHABILITATION,-1,http://www.whittierhealth.com/rehabilitation_hospitals/westborough.html,1581,-1,-1,-1,-1
5004,-1,-1,-1,-1,"1801 MARTIN LUTHER KING DRIVE",155,HELENA,USA,PHILLIPS,7100000,34.51028534,-90.62710336,"HELENA REGIONAL MEDICAL CENTER",AR,OPEN,"(870) 338-5800","GENERAL ACUTE CARE",-1,http://www.helenarmc.com,72342,-1,-1,-1,-1
5005,-1,-1,-1,-1,"1100 EAST POPLAR STREET",80,CLARKSVILLE,USA,JOHNSON,1472830,35.46157579,-93.44408063,"JOHNSON REGIONAL MEDICAL CENTER",AR,OPEN,"(479) 754-5454","GENERAL ACUTE CARE",-1,http://www.jrmc.com,72830,-1,-1,-1,-1
5006,-1,-1,-1,-1,"611 WEST LEE AVENUE",25,OSCEOLA,USA,MISSISSIPPI,5772370,35.69970508,-89.97557004,"SOUTH MISSISSIPPI COUNTY REGIONAL MEDICAL CENTER",AR,OPEN,"(870) 563-7000","CRITICAL ACCESS",-1,http://www.mchsys.org/getpage.php?name=smrmc,72370,-1,-1,-1,-1
5007,-1,-1,-1,-1,"5201 NORTH SHORE DRIVE",16,"NORTH LITTLE ROCK",USA,PULASKI,5300000,34.80021039,-92.34888715,"ARKANSAS SURGICAL HOSPITAL",AR,OPEN,"(501) 748-8000",SPECIAL,-1,http://www.arksurgicalhospital.com,72118,-1,-1,-1,-1
5008,-1,-1,-1,-1,"2001 SOUTH MAIN STREET",79,HOPE,USA,HEMPSTEAD,6371801,33.64817908,-93.58441613,"WADLEY REGIONAL MEDICAL CENTER AT HOPE",AR,OPEN,"(870) 722-3800","GENERAL ACUTE CARE",-1,http://www.wadleyhealthathope.com,71801,-1,-1,-1,-1
5009,-1,-1,-1,-1,"600 NORTH 7TH ST",54,"WEST MEMPHIS",USA,CRITTENDEN,12072301,35.1528922,-90.17718931,"WOODRIDGE BEHAVIORAL CENTER",AR,OPEN,"(870) 394-4113",PSYCHIATRIC,-1,http://www.woodridgecare.com/center-oak-ridge.html,72301,-1,-1,-1,-1
5010,-1,-1,-1,-1,"13060 WEST BELL ROAD",-999,SURPRISE,USA,MARICOPA,14085378,33.63931726,-112.3411355,"COBALT REHABILITATION HOSPITAL IV, LLC",AZ,OPEN,"(623) 499-9100",REHABILITATION,-1,http://cobaltrehab.com/,85378,-1,-1,-1,-1
5011,-1,-1,-1,-1,"10550 WEST MCDOWELL RD",48,AVONDALE,USA,MARICOPA,14185392,33.46527292,-112.2876832,"COPPER SPRINGS HOSPITAL INC",AZ,OPEN,"(480) 565-3035",PSYCHIATRIC,-1,http://www.copperspringshealth.com/,85392,-1,-1,-1,-1
5012,-1,-1,-1,-1,"404 N CHESTNUT",34,JOHNSON,USA,STANTON,6467855,37.57407557,-101.7498966,"STANTON COUNTY HOSPITAL",KS,OPEN,"(620) 492-6250","CRITICAL ACCESS",-1,http://www.stantoncountyhospital.com,67855,-1,-1,-1,-1
5013,-1,-1,-1,-1,"1 MEDICAL PARK DRIVE",167,BENTON,USA,SALINE,9072015,34.5733526,-92.58599017,"SALINE MEMORIAL HOSPITAL",AR,OPEN,"(501) 776-6000","GENERAL ACUTE CARE",-1,http://www.salinememorial.org,72015,-1,-1,-1,-1
5014,-1,-1,-1,-1,"640 S STATE ST",236,DOVER,USA,KENT,219901,39.1507908,-75.52369592,"BAYHEALTH KENT GENERAL HOSPITAL",DE,OPEN,"(302) 674-4700","GENERAL ACUTE CARE",-1,http://www.bayhealth.org/home/facilities/tabid/57/tabid/90/default.aspx,19901,-1,-1,-1,-1
5015,-1,-1,-1,-1,"2800 EAST AJO WAY",245,TUCSON,USA,PIMA,67885713,32.1758547,-110.9306987,"BANNER-UNIVERSITY MEDICAL CENTER SOUTH CAMPUS",AZ,OPEN,"(520) 294-4471","GENERAL ACUTE CARE",-1,"NOT AVAILABLE",85713,-1,-1,-1,-1
5016,-1,-1,-1,-1,"3050 RIO DOSA DRIVE",110,LEXINGTON,USA,FAYETTE,8340509,38.00479365,-84.44240552,"THE RIDGE BEHAVIORAL HEALTH SYSTEM",KY,OPEN,"(859) 269-2325",PSYCHIATRIC,-1,http://www.ridgebhs.com,40509,-1,-1,-1,-1
5017,-1,-1,-1,-1,"310 SOUTH LIMESTONE STREET",221,LEXINGTON,USA,FAYETTE,11540508,38.04231141,-84.50103896,"UK HEALTHCARE GOOD SAMARITAN HOSPITAL",KY,OPEN,"(859) 257-6467","GENERAL ACUTE CARE",-1,http://www.ukhealthcare.uky.edu/samaritan,40508,-1,-1,-1,-1
5018,-1,-1,-1,-1,"250 POND ST",166,BRAINTREE,USA,NORFOLK,10802302,42.19813307,-71.01851252,"ENCOMPASS HEALTH BRAINTREE REHABILITATION HOSPITAL",MA,OPEN,"(781) 848-5353",REHABILITATION,-1,http://www.healthsouthbraintree.com/,2184,-1,-1,-1,-1
5019,-1,-1,-1,-1,"680 CENTRE STREET",197,BROCKTON,USA,PLYMOUTH,2502302,42.0879,-70.9915,"SIGNATURE HEALTHCARE BROCKTON HOSPITAL",MA,OPEN,"(508) 941-7000","GENERAL ACUTE CARE",-1,http://www.signature-healthcare.org,2302,-1,-1,-1,-1
5020,-1,-1,-1,-1,"71 WALNUT STREET",43,FOXBOROUGH,USA,NORFOLK,11502035,42.05013664,-71.24107552,"NORCAP LODGE",MA,OPEN,"NOT AVAILABLE",PSYCHIATRIC,-1,https://goodsamaritanmedical.org/services-directory/substance-abuse,2035,-1,-1,-1,-1
5021,-1,-1,-1,-1,"145 WARD HILL AVE",60,HAVERHILL,USA,ESSEX,11701830,42.76161908,-71.11889838,"WHITTIER REHABILITATION HOSPITAL BRADFORD",MA,OPEN,"(978) 372-8000",REHABILITATION,-1,http://www.whittierhealth.com/rehabilitation_hospitals/bradford.html,1830,-1,-1,-1,-1
5022,-1,-1,-1,-1,"827 LINDEN AVENUE",87,BALTIMORE,USA,"BALTIMORE CITY",103321201,39.29970347,-76.62056915,"UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS",MD,OPEN,"(410) 225-8996","GENERAL ACUTE CARE",-1,http://ummidtown.org/,21201,-1,-1,-1,-1
5023,-1,-1,-1,-1,"8600 OLD GEORGETOWN RD",222,BETHESDA,USA,MONTGOMERY,2220814,38.99740248,-77.1103184,"SUBURBAN HOSPITAL",MD,OPEN,"(301) 896-2576","GENERAL ACUTE CARE",-1,http://www.suburbanhospital.org,20814,-1,-1,-1,-1
5024,-1,-1,-1,-1,"235 NORTH PEARL STREET",224,BROCKTON,USA,PLYMOUTH,7902301,42.0979,-71.0619,"GOOD SAMARITAN MEDICAL CENTER",MA,OPEN,"(508) 588-4000","GENERAL ACUTE CARE",-1,https://www.goodsamaritanmedical.org/,2301,-1,-1,-1,-1
5025,-1,-1,-1,-1,"2222 N NEVADA AVE",327,"COLORADO SPRINGS",USA,"EL PASO",4380907,38.86520555,-104.8223383,"CENTURA HEALTH-PENROSE ST FRANCIS HEALTH SERVICES",CO,OPEN,"(719) 776-5000","GENERAL ACUTE CARE",-1,http://www.penrosestfrancis.org/,80907,-1,-1,-1,-1
