fid,address,alt_name,beds,city,country,county,countyfips,helipad,id,latitude,longitude,naics_code,naics_desc,name,owner,population,source,sourcedate,st_fips,state,status,telephone,trauma,type,val_date,val_method,website,zip
4854,"18341 US HIGHWAY 41","NOT AVAILABLE",15,"L' ANSE",USA,BARAGA,26013,Y,1949946,46.73178952,-88.42500413,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","BARAGA COUNTY MEMORIAL HOSPITAL","GOVERNMENT - LOCAL",15,https://w2.lara.state.mi.us/val/license/search,"8/9/2019 0:00",26,MI,OPEN,"NOT AVAILABLE","NOT AVAILABLE","GENERAL ACUTE CARE","1/27/2014 0:00",IMAGERY,http://www.bcmh.org,49946
4855,"400 W RUSSELL ST","NOT AVAILABLE",-999,SALINE,USA,WASHTENAW,26161,Y,60,42.16723162,-83.79088457,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","ST JOSEPH MERCY HOSPITAL-SALINE",NON-PROFIT,-999,http://www.michigan.gov/lara/,"5/1/2013 0:00",26,MI,CLOSED,"(734) 429-1500","NOT AVAILABLE","GENERAL ACUTE CARE","5/21/2015 0:00",IMAGERY/OTHER,http://www.stjoeshealth.org/saline,48176
4856,"6418 DEANS HILL RD","NOT AVAILABLE",183,"BERRIEN CENTER",USA,BERRIEN,26021,N,3249102,41.95545756,-86.30109675,622310,"SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS","LAKELAND SPECIALTY HOSPITAL AT BERRIEN CENTER",NON-PROFIT,183,https://w2.lara.state.mi.us/val/license/search,"8/9/2019 0:00",26,MI,OPEN,"NOT AVAILABLE","NOT AVAILABLE","LONG TERM CARE","2/10/2014 0:00",IMAGERY,http://www.lakelandhealth.org,49102
4857,"1815 WISCONSIN AVENUE","NOT AVAILABLE",31,BENSON,USA,SWIFT,27151,N,8156215,45.31435721,-95.60903789,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","SWIFT COUNTY BENSON HOSPITAL","GOVERNMENT - DISTRICT/AUTHORITY",31,http://www.health.state.mn.us/divs/fpc/directory/providerselect.cfm,"8/9/2019 0:00",27,MN,OPEN,"(320) 843-4232","NOT AVAILABLE","CRITICAL ACCESS","1/3/2014 0:00",IMAGERY,http://www.scbh.org,56215
4858,"2505 MISSION DR","NOT AVAILABLE",154,"JEFFERSON CITY",USA,COLE,29051,Y,17965109,38.55869819,-92.22156912,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","SSM HEALTH ST. MARY'S HOSPITAL - JEFFERSON CITY",NON-PROFIT,154,http://health.mo.gov/safety/healthservregs/directories.php,"8/9/2019 0:00",29,MO,OPEN,"(573) 681-3000","NOT AVAILABLE","GENERAL ACUTE CARE","8/15/2016 0:00",IMAGERY/OTHER,https://www.ssmhealth.com/locations/st-marys-hospital-jefferson-city?utm_id=gmb18-13,65109
4859,"2800 CLAY EDWARDS DRIVE NORTH","NOT AVAILABLE",451,"NORTH KANSAS CITY",USA,CLAY,29047,Y,964116,39.14898758,-94.55116162,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","NORTH KANSAS CITY HOSPITAL","GOVERNMENT - LOCAL",451,http://health.mo.gov/safety/healthservregs/directories.php,"8/9/2019 0:00",29,MO,OPEN,"(816) 691-2000","LEVEL II","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY,http://www.nkch.org,64116
4860,"705 N. COLLEGE STREET","NOT AVAILABLE",35,ALBANY,USA,GENTRY,29075,Y,5164402,40.25275515,-94.32438907,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","MOSAIC MEDICAL CENTER",NON-PROFIT,35,http://health.mo.gov/safety/healthservregs/directories.php,"8/9/2019 0:00",29,MO,OPEN,"(660) 726-3941","NOT AVAILABLE","CRITICAL ACCESS","2/10/2014 0:00",IMAGERY/OTHER,https://www.mymosaiclifecare.org/main/location/albany-mo/mosaic-life-care-services-at-northwest-medical-center/,64402
4861,"3015 NORTH BALLAS ROAD TOWN","NOT AVAILABLE",489,"ST. LOUIS",USA,"ST. LOUIS",29189,Y,14463131,38.63636666,-90.44677235,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","MISSOURI BAPTIST MEDICAL CENTER",NON-PROFIT,489,http://health.mo.gov/safety/healthservregs/directories.php,"8/9/2019 0:00",29,MO,OPEN,"(314) 996-5000","LEVEL II","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY/OTHER,https://www.missouribaptist.org/,63131
4862,"2100 SE BLUE PARKWAY","NOT AVAILABLE",64,"LEE'S SUMMIT",USA,JACKSON,29095,Y,7564063,38.90363485,-94.33298166,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","LEE'S SUMMIT MEDICAL CENTER",PROPRIETARY,64,http://health.mo.gov/safety/healthservregs/directories.php,"8/9/2019 0:00",29,MO,OPEN,"(816) 282-5000","LEVEL III","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY/OTHER,http://www.leessummitmedicalcenter.com,64063
4863,"2800 E ROCK HAVEN ROAD","NOT AVAILABLE",35,HARRISONVILLE,USA,CASS,29037,Y,764701,38.66507203,-94.37749675,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","CASS REGIONAL MEDICAL CENTER","GOVERNMENT - LOCAL",35,http://health.mo.gov/safety/healthservregs/directories.php,"8/9/2019 0:00",29,MO,OPEN,"(816) 380-3474","LEVEL III","CRITICAL ACCESS","2/10/2014 0:00",IMAGERY,http://www.cassregional.org,64701
4864,"2 PROGRESS POINT PKWY","NOT AVAILABLE",76,O'FALLON,USA,"ST. CHARLES",29183,Y,10663368,38.71595266,-90.69814249,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","PROGRESS WEST HEALTHCARE CENTER",NON-PROFIT,76,http://health.mo.gov/safety/healthservregs/directories.php,"8/9/2019 0:00",29,MO,OPEN,"(636) 344-1000","LEVEL II","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY/OTHER,https://www.progresswest.org/,63368
4865,"1125 MADISON","NOT AVAILABLE",114,"JEFFERSON CITY",USA,COLE,29051,Y,6365101,38.56579236,-92.18179252,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","CAPITAL REGION MEDICAL CENTER",NON-PROFIT,114,http://health.mo.gov/safety/healthservregs/directories.php,"8/9/2019 0:00",29,MO,OPEN,"(573) 632-5000","LEVEL II","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY,http://www.crmc.org,65101
4866,"450 E. SIGLER AVENUE","NOT AVAILABLE",25,MEMPHIS,USA,SCOTLAND,29199,Y,11463555,40.46477539,-92.16495149,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","SCOTLAND COUNTY HOSPITAL","GOVERNMENT - DISTRICT/AUTHORITY",25,http://health.mo.gov/safety/healthservregs/directories.php,"8/9/2019 0:00",29,MO,OPEN,"(660) 465-8511","NOT AVAILABLE","CRITICAL ACCESS","9/23/2013 0:00",IMAGERY,http://www.scotlandcountyhospital.com,63555
4867,"1465 SOUTH GRAND BOULEVARD","NOT AVAILABLE",195,"ST. LOUIS",USA,"ST. LOUIS CITY",29510,Y,14863104,38.62172491,-90.23910389,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","SSM HEALTH CARDINAL GLENNON CHILDREN'S MEDICAL CENTER",NON-PROFIT,195,http://health.mo.gov/safety/healthservregs/directories.php,"8/9/2019 0:00",29,MO,OPEN,"(314) 268-4000","LEVEL I PEDIATRIC","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY/OTHER,https://www.ssmhealth.com/locations/location-details/costas-center-cardinal-glennon-childrens-hospital?utm_id=gmb18-13,63104
4868,"100 WEST HIGHWAY 60","NOT AVAILABLE",25,"MOUNTAIN VIEW",USA,HOWELL,29091,Y,5965548,37.00243861,-91.70323321,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","MERCY ST. FRANCIS HOSPITAL",NON-PROFIT,25,http://health.mo.gov/safety/healthservregs/directories.php,"8/9/2019 0:00",29,MO,OPEN,"(417) 934-7000","NOT AVAILABLE","CRITICAL ACCESS","2/10/2014 0:00",IMAGERY,https://www.mercy.net/practice/mercy-st-francis-hospital,65548
4869,"525 BRANSON LANDING BLVD, PO BOX 650","NOT AVAILABLE",157,BRANSON,USA,TANEY,29213,Y,16065616,36.65061008,-93.22186944,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","COX MEDICAL CENTER BRANSON",NON-PROFIT,157,http://health.mo.gov/safety/healthservregs/directories.php,"8/9/2019 0:00",29,MO,OPEN,"(417) 335-7000","LEVEL II","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY,www.coxhealth.com/,65616
4870,"315 SOUTH OSTEOPATHY","NOT AVAILABLE",93,KIRKSVILLE,USA,ADAIR,29001,Y,1163501,40.19351194,-92.5890641,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","NORTHEAST REGIONAL MEDICAL CENTER",PROPRIETARY,93,http://health.mo.gov/safety/healthservregs/directories.php,"8/9/2019 0:00",29,MO,OPEN,"(660) 785-1000","LEVEL III","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY,http://www.nermc.com,63501
4871,"604 OLD HWY 63 N","NOT AVAILABLE",42,COLUMBIA,USA,BOONE,29019,N,2465201,38.95798994,-92.31131232,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","LANDMARK HOSPITAL OF COLUMBIA, LLC",PROPRIETARY,42,http://health.mo.gov/safety/healthservregs/directories.php,"8/9/2019 0:00",29,MO,OPEN,"(573) 499-6600","NOT AVAILABLE","GENERAL ACUTE CARE","9/24/2013 0:00",IMAGERY/OTHER,http://www.landmarkhospitals.com,65201
4872,"5351 DELMAR BLVD.","NOT AVAILABLE",50,"ST. LOUIS",USA,"ST. LOUIS CITY",29510,N,14763112,38.65401156,-90.27630112,622210,"PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS","METROPOLITAN ST. LOUIS PSYCHIATRIC CENTER","GOVERNMENT - STATE",-999,http://health.mo.gov/safety/healthservregs/directories.php,"8/9/2019 0:00",29,MO,OPEN,"(314) 877-0500","NOT AVAILABLE",PSYCHIATRIC,"2/10/2014 0:00",IMAGERY/OTHER,http://www.dmh.missouri.gov/mpc,63112
4873,"VA MEDICAL CENTER","NOT AVAILABLE",100,"PERRY POINT",USA,CECIL,24015,N,180721902,39.549935,-76.062922,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","PERRY POINT VA MEDICAL CENTER","GOVERNMENT - FEDERAL",-999,https://www.va.gov/directory/guide/allstate.asp,"9/26/2019 0:00",24,MD,OPEN,"(410) 642-2411","NOT AVAILABLE",MILITARY,"5/9/2019 0:00",IMAGERY,https://www.maryland.va.gov/locations/perry_point_va_medical_center.asp,21902
4874,"325 E H ST","NOT AVAILABLE",17,"IRON MOUNTAIN",USA,DICKINSON,26043,N,7349801,45.81029679,-88.06154549,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","OSCAR G. JOHNSON VA MEDICAL CENTER","GOVERNMENT - FEDERAL",-999,https://www.va.gov/directory/guide/allstate.asp,"9/26/2019 0:00",26,MI,OPEN,"(906) 774-3300","NOT AVAILABLE",MILITARY,"5/22/2015 0:00",IMAGERY/OTHER,http://www.ironmountain.va.gov/,49801
4875,"2305 GEORGIA STREET","NOT AVAILABLE",25,LOUISIANA,USA,PIKE,29163,Y,10063353,39.44066438,-91.06478066,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","PIKE COUNTY MEMORIAL HOSPITAL","GOVERNMENT - LOCAL",25,http://health.mo.gov/safety/healthservregs/directories.php,"8/9/2019 0:00",29,MO,OPEN,"(573) 754-5531","LEVEL III","CRITICAL ACCESS","2/10/2014 0:00",IMAGERY,http://www.pcmh-mo.org,63353
4876,"1701 LACEY STREET","NOT AVAILABLE",263,"CAPE GIRARDEAU",USA,"CAPE GIRARDEAU",29031,Y,663701,37.31073434,-89.53984582,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS",SOUTHEASTHEALTH,NON-PROFIT,263,http://health.mo.gov/safety/healthservregs/directories.php,"8/9/2019 0:00",29,MO,OPEN,"(573) 334-4822","NOT AVAILABLE","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY/OTHER,http://www.sehealth.org/,63701
4877,"3255 INDEPENDENCE STREET","NOT AVAILABLE",30,"CAPE GIRARDEAU",USA,"CAPE GIRARDEAU",29031,Y,5263703,37.30787946,-89.57583917,622310,"SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS","LANDMARK HOSPITAL OF CAPE GIRARDEAU",PROPRIETARY,30,http://health.mo.gov/safety/healthservregs/directories.php,"8/9/2019 0:00",29,MO,OPEN,"(573) 335-1091","NOT AVAILABLE","LONG TERM CARE","3/12/2014 0:00",IMAGERY,http://www.landmarkhospitals.com,63703
4878,"54 HOSPITAL DRIVE","NOT AVAILABLE",116,"OSAGE BEACH",USA,CAMDEN,29029,Y,3265065,38.12063059,-92.68304349,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","LAKE REGIONAL HEALTH SYSTEM",NON-PROFIT,116,http://health.mo.gov/safety/healthservregs/directories.php,"8/9/2019 0:00",29,MO,OPEN,"(573) 348-8000","LEVEL III","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY/OTHER,http://www.lakeregional.com,65065
4879,"217 PHYSICIANS PARK DRIVE","NOT AVAILABLE",8,"POPLAR BLUFF",USA,BUTLER,29023,N,2663901,36.77214562,-90.45755132,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","BLACK RIVER COMMUNITY MEDICAL CENTER",PROPRIETARY,8,http://health.mo.gov/safety/healthservregs/directories.php,"8/9/2019 0:00",29,MO,OPEN,"(573) 727-9080","NOT AVAILABLE","GENERAL ACUTE CARE","9/25/2013 0:00",IMAGERY/OTHER,http://blackrivermedical.com/,63901
4880,"2620 NORTH WESTWOOD BOULEVARD","POPLAR BLUFF REGIONAL MEDICAL CENTER - NORTH",38,"POPLAR BLUFF",USA,BUTLER,29023,Y,2963901,36.78558106,-90.4261255,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","POPLAR BLUFF REGIONAL MEDICAL CENTER - WESTWOOD",PROPRIETARY,38,http://health.mo.gov/safety/healthservregs/directories.php,"8/9/2019 0:00",29,MO,OPEN,"(573) 785-7721","NOT AVAILABLE","GENERAL ACUTE CARE","9/25/2013 0:00",IMAGERY/OTHER,http://www.poplarbluffregional.com/locations/poplar-bluff-rmc-westwood,63901
4881,"24276 AIRPORT RD","NOT AVAILABLE",8,"EAGLE BUTTE",USA,ZIEBACH,46137,N,186557625,44.99173863,-101.2440105,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","CHEYENNE RIVER HOSPITAL","NOT AVAILABLE",-999,https://apps.sd.gov/ph04lassnet/rptph04licenselist.aspx,"10/21/2019 0:00",46,SD,OPEN,"(605) 964-7724","NOT AVAILABLE","GENERAL ACUTE CARE","5/6/2020 0:00",IMAGERY/OTHER,https://www.ihs.gov/greatplains/healthcarefacilities/cheyenneriver/,57625
4882,"15-A SOUTH 6TH STREET","NOT AVAILABLE",16,"BAY SPRINGS",USA,JASPER,28061,N,3639422,31.97702901,-89.29131849,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","JASPER GENERAL HOSPITAL","GOVERNMENT - LOCAL",16,https://msdh.ms.gov/msdhsite/_static/resources/7660.pdf,"8/9/2019 0:00",28,MS,OPEN,"(601) 764-2101","NOT AVAILABLE","GENERAL ACUTE CARE","4/29/2020 0:00",IMAGERY,www.jaspergeneralhospital.com/?,39422
4883,"7272 SMITH'S MILL ROAD","NOT AVAILABLE",-999,"NEW ALBANY",USA,FRANKLIN,39049,N,192543054,40.08634979,-82.79047432,622310,"SPECIALTY (EXCEPT PSYCHIATRIC AND SUBSTANCE ABUSE) HOSPITALS","WHITE FENCE SURGICAL SUITES","NOT AVAILABLE",-999,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,"4/27/2020 0:00",39,OH,OPEN,"(614) 289-6282","NOT AVAILABLE",SPECIAL,"5/6/2020 0:00",IMAGERY/OTHER,http://www.whitefencesurg.com/,43054
4884,"3333 SILAS CREEK PKWY","NOT AVAILABLE",919,WINSTON-SALEM,USA,FORSYTH,37067,Y,6827103,36.07555041,-80.29728716,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","NOVANT HEALTH FORSYTH MEDICAL CENTER",NON-PROFIT,919,https://www2.ncdhhs.gov/dhsr/reports.htm,"8/10/2019 0:00",37,NC,OPEN,"(336) 718-5000","NOT AVAILABLE","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY/OTHER,https://www.novanthealth.org/forsyth-medical-center.aspx,27103
4885,"100 HOSPITAL DRIVE","NOT AVAILABLE",83,LOUISBURG,USA,FRANKLIN,37069,Y,6927549,36.11230617,-78.29353379,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","FRANKLIN REGIONAL MEDICAL CENTER",NON-PROFIT,83,https://www2.ncdhhs.gov/dhsr/data/hllist.pdf,"7/3/2012 0:00",37,NC,CLOSED,"(919) 496-5131","NOT AVAILABLE","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY/OTHER,https://www.novanthealth.org/franklin-medical-center.aspx,27549
4886,"1135 CARTHAGE ST","NOT AVAILABLE",127,SANFORD,USA,LEE,37105,Y,5127330,35.46907449,-79.18720488,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","CENTRAL CAROLINA HOSPITAL",PROPRIETARY,127,https://www2.ncdhhs.gov/dhsr/reports.htm,"8/10/2019 0:00",37,NC,OPEN,"(919) 774-2100","NOT AVAILABLE","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY/OTHER,http://www.centralcarolinahosp.com,27330
4887,"1010 COLLEGE STREET","NOT AVAILABLE",142,OXFORD,USA,GRANVILLE,37077,Y,7327565,36.32641569,-78.59335192,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","GRANVILLE HEALTH SYSTEM","GOVERNMENT - LOCAL",142,https://www2.ncdhhs.gov/dhsr/reports.htm,"8/10/2019 0:00",37,NC,OPEN,"(919) 690-3000","NOT AVAILABLE","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY/OTHER,http://www.granvillemedical.com,27565
4888,"2001 VAIL AVE","NOT AVAILABLE",305,CHARLOTTE,USA,MECKLENBURG,37119,Y,4228207,35.21015517,-80.82102909,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","CAROLINAS MEDICAL CENTER-MERCY","GOVERNMENT - DISTRICT/AUTHORITY",305,https://www2.ncdhhs.gov/dhsr/reports.htm,"8/10/2019 0:00",37,NC,OPEN,"(704) 304-5000","NOT AVAILABLE","GENERAL ACUTE CARE","9/26/2013 0:00",IMAGERY/OTHER,http://www.carolinashealthcare.org/cmc-mercy,28207
4889,"10628 PARK RD","CAROLINAS MEDICAL CENTER-PINEVILLE",206,CHARLOTTE,USA,MECKLENBURG,37119,Y,12528210,L,145,COATESVILLE,USA,CHESTER,42029,N,25219320,39.99759102,-75.79757106,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","COATESVILLE VETERANS AFFAIRS MEDICAL CENTER","GOVERNMENT - FEDERAL",145,https://www.va.gov/directory/guide/allstate.asp,"9/26/2019 0:00",42,PA,OPEN,"(610) 384-7711","NOT AVAILABLE",MILITARY,"2/10/2014 0:00",IMAGERY,http://www.coatesville.va.gov/,19320
4979,"535 SOUTH HUMBOLDT STREET","NOT AVAILABLE",30,"BATTE MTN",USA,LANDER,32015,N,4889820,40.63955062,-116.9402862,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","BATTLE MOUNTAIN GENERAL HOSPITAL","GOVERNMENT - DISTRICT/AUTHORITY",7,http://dpbh.nv.gov/reg/healthfacilities/community_resources/,"8/9/2019 0:00",32,NV,OPEN,"(775) 635-2550","NOT AVAILABLE","GENERAL ACUTE CARE","11/26/2013 0:00",IMAGERY/OTHER,http://www.bmgh.org,89820
4980,"200 SOUTH 'A' STREET","NOT AVAILABLE",35,HAWTHORNE,USA,MINERAL,32021,Y,4989415,38.51700346,-118.6273898,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","MOUNT GRANT GENERAL HOSPITAL",NON-PROFIT,11,http://dpbh.nv.gov/reg/healthfacilities/community_resources/,"8/9/2019 0:00",32,NV,OPEN,"(702) 945-2461","NOT AVAILABLE","CRITICAL ACCESS","2/10/2014 0:00",IMAGERY/OTHER,http://mtgrantgenhospital.org/,89415
4981,"825 SOUTH MAIN STREET","NOT AVAILABLE",44,TONOPAH,USA,NYE,32023,N,4789049,38.06164318,-117.2224901,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","NYE REGIONAL MEDICAL CENTER",PROPRIETARY,44,http://dhhs.nv.gov/health/hcqc/healthfacilitiesquery/facilitiessearch.aspx,"11/24/2012 0:00",32,NV,CLOSED,"(775) 482-6233","NOT AVAILABLE","GENERAL ACUTE CARE","11/26/2013 0:00",IMAGERY/OTHER,http://www.nyeregional.org,89049
4982,"450 S. OCOTILLO","NOT AVAILABLE",22,BENSON,USA,COCHISE,4003,Y,2085602,31.96510498,-110.3081187,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","BENSON HOSPITAL","GOVERNMENT - DISTRICT/AUTHORITY",22,http://www.azdhs.gov/als/databases/,"8/11/2019 0:00",4,AZ,OPEN,"(520) 586-2260","LEVEL IV","GENERAL ACUTE CARE","12/10/2013 0:00",IMAGERY,http://www.bensonhospital.org,85602
4983,"150 MUNDY STREET","NOT AVAILABLE",71,WILKES-BARRE,USA,LUZERNE,42079,N,2618702,41.2461525,-75.854379,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)","JOHN HEINZ INSTITUTE OF REHABILITATION",NON-PROFIT,71,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,"8/9/2019 0:00",42,PA,OPEN,"(570) 826-3800","NOT AVAILABLE",REHABILITATION,"2/10/2014 0:00",IMAGERY,http://www.allied-services.org,18702
4984,"901 W REX ALLEN DRIVE","NOT AVAILABLE",48,WILLCOX,USA,COCHISE,4003,Y,6185643,32.2649674,-109.8381442,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","NORTHERN COCHISE COMMUNITY HOSPITAL, INC.","GOVERNMENT - DISTRICT/AUTHORITY",48,http://www.azdhs.gov/als/databases/,"8/11/2019 0:00",4,AZ,OPEN,"(520) 384-3540","LEVEL IV","GENERAL ACUTE CARE","12/10/2013 0:00",IMAGERY,http://www.ncch.com,85643
4985,"2545 SCHOENERSVILLE ROAD","NOT AVAILABLE",184,BETHLEHEM,USA,LEHIGH,42077,N,19918017,40.657591,-75.420109,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","LEHIGH VALLEY HOSPITAL-MUHLENBERG",NON-PROFIT,184,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,"8/9/2019 0:00",42,PA,OPEN,"(484) 888-5845","NOT AVAILABLE","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY,http://www.lvhn.org/facilities_directions/hospital_locations/lehigh_valley_hospital_muhlenberg,18017
4986,"1211 WILMINGTON AVENUE","JAMESON MEMORIAL HOSPITAL",254,"NEW CASTLE",USA,LAWRENCE,42073,Y,8016105,41.013202,-80.352649,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","UPMC JAMESON",NON-PROFIT,254,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,"8/9/2019 0:00",42,PA,OPEN,"(724) 656-4100","NOT AVAILABLE","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY,http://www.jamesonhealth.org,16105
4987,"5830 NW BARRY ROAD","NOT AVAILABLE",97,"KANSAS CITY",USA,PLATTE,29165,Y,10164154,39.24898899,-94.64832907,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","SAINT LUKE'S NORTHLAND HOSPITAL - BARRY ROAD",NON-PROFIT,97,http://health.mo.gov/safety/healthservregs/directories.php,"8/9/2019 0:00",29,MO,OPEN,"(816) 891-6000","NOT AVAILABLE","GENERAL ACUTE CARE","2/10/2014 0:00",IMAGERY/OTHER,https://www.saintlukeskc.org/locations/saint-lukes-north-hospital-barry-road?utm_source=local-listing&utm_medium=organic&utm_campaign=website-link,64154
4988,"727 EAST 1ST ST","NOT AVAILABLE",10,MINDEN,USA,KEARNEY,31099,Y,4568959,40.49543098,-98.94285322,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","KEARNEY COUNTY HEALTH SERVICES HOSPITAL","GOVERNMENT - LOCAL",10,http://dhhs.ne.gov/publichealth/documents/hospital%20roster.pdf,"8/9/2019 0:00",31,NE,OPEN,"(308) 832-3400","NOT AVAILABLE","CRITICAL ACCESS","4/7/2020 0:00",IMAGERY,http://www.kchs.org,68959
4989,"350 NORTH 11TH STREET","NOT AVAILABLE",118,SUNBURY,USA,NORTHUMBERLAND,42097,Y,16517801,40.861931,-76.778025,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","SUNBURY COMMUNITY HOSPITAL",PROPRIETARY,118,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,"8/9/2019 0:00",42,PA,OPEN,"(570) 286-3450","NOT AVAILABLE","GENERAL ACUTE CARE","1/13/2014 0:00",IMAGERY,http://www.sunburyhospital.com,17801
4990,"333 HARRISBURG AVENUE","NOT AVAILABLE",126,LANCASTER,USA,LANCASTER,42071,N,187117603,40.04978557,-76.31563618,622210,"PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS","LANCASTER BEHAVIORAL HEALTH HOSPITAL","NOT AVAILABLE",-999,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,"11/14/2019 0:00",42,PA,OPEN,"(717) 740-4100","NOT AVAILABLE",PSYCHIATRIC,"5/6/2020 0:00",IMAGERY/OTHER,https://lancasterbehavioral.org/,17603
4991,"1001 STERIGERE STREET","NOT AVAILABLE",394,NORRISTOWN,USA,MONTGOMERY,42091,N,10319401,40.132533,-75.348869,622210,"PSYCHIATRIC AND SUBSTANCE ABUSE HOSPITALS","NORRISTOWN STATE HOSPITAL","GOVERNMENT - STATE",394,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,"8/9/2019 0:00",42,PA,OPEN,"(610) 313-1000","NOT AVAILABLE",PSYCHIATRIC,"2/10/2014 0:00",IMAGERY,http://www.dpw.state.pa.us/foradults/statehospitals/norristownstatehospital/index.htm,19401
4992,"700 QUINCY AVENUE","NOT AVAILABLE",217,SCRANTON,USA,LACKAWANNA,42069,N,10018510,41.41069496,-75.65056814,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","MOSES TAYLOR HOSPITAL",PROPRIETARY,217,http://sais.health.pa.gov/commonpoc/content/publiccommonpoc/normalsearch.asp,"8/9/2019 0:00",42,PA,OPEN,"(570) 770-5000","NOT AVAILABLE","GENERAL ACUTE CARE","1/13/2014 0:00",IMAGERY,http://www.mth.org,18510
4993,"100 JACKSON PIKE","NOT AVAILABLE",287,GALLIPOLIS,USA,GALLIA,39053,Y,245631,38.84647314,-82.23754029,622110,"GENERAL MEDICAL AND SURGICAL HOSPITALS","HOLZER MEDICAL CENTER",NON-PROFIT,287,http://publicapps.odh.ohio.gov/eid/provider_search.aspx,"4/27/2020 0:00",39,OH,OPEN,"(740) 446-5000","NOT AVAILABLE","GENERAL ACUTE CARE","3/12/2014 0:00",IMAGERY,http://www.holzer.org,45631
